company_id,company_name,industry,region,year,revenue,profit_margin,market_cap,growth_rate,esg_overall,esg_environmental,esg_social,esg_governance,carbon_emissions,water_usage,energy_consumption,growth_rate_lag1,revenue_lag1,profit_margin_lag1,revenue_growth,profit_trend,year_normalized
2,Company_2,Retail,Asia,2016,0.0171727760275923,0.2699999999999999,0.0160451669473305,0.5810810810810811,0.5870270270270271,0.611,0.501,0.705,0.001381442842265,0.0023024237000174,0.0002756997074188,0.5527027027027027,0.0160360006527469,0.2442857142857142,0.07088895788057203,0.025714285714285717,1
2,Company_2,Retail,Asia,2017,0.0189584261054518,0.2542857142857143,0.0061043380799447,0.6256756756756757,0.598918918918919,0.614,0.531,0.705,0.00151984507772,0.0025330958963659,0.0003033799109913,0.5810810810810811,0.0171727760275923,0.2699999999999999,0.10398144568999279,-0.015714285714285625,2
2,Company_2,Retail,Asia,2018,0.0160631062456264,0.2614285714285714,0.0050922839220455,0.2824324324324324,0.5967567567567569,0.617,0.52,0.706,0.0012846390476453,0.0021410808659914,0.0002563390613841,0.6256756756756757,0.0189584261054518,0.2542857142857143,-0.15271942110177628,0.0071428571428571175,3
2,Company_2,Retail,Asia,2019,0.0170914592489538,0.3028571428571428,0.0006525131638116,0.5716216216216217,0.5924324324324325,0.631,0.525,0.6779999999999999,0.0013496478117379,0.0022494296534646,0.0002693406998198,0.2824324324324324,0.0160631062456264,0.2614285714285714,0.0640195605758005,0.041428571428571426,4
2,Company_2,Retail,Asia,2020,0.0163955646399243,0.2814285714285714,0.0023067946775913,0.4324324324324324,0.6162162162162163,0.642,0.579,0.679,0.0012813473119717,0.0021355955542614,0.0002556807200411,0.5716216216216217,0.0170914592489538,0.3028571428571428,-0.040715927112665695,-0.021428571428571408,5
2,Company_2,Retail,Asia,2021,0.0173254524283015,0.2799999999999999,0.0180673105582431,0.5621621621621622,0.612972972972973,0.629,0.6,0.6609999999999999,0.0013708485193718,0.002284765399813,0.000273580804044,0.4324324324324324,0.0163955646399243,0.2814285714285714,0.056715813623939626,-0.0014285714285715012,6
2,Company_2,Retail,Asia,2022,0.0169852495788952,0.2971428571428571,0.0005923007376079,0.4608108108108108,0.6237837837837839,0.667,0.5770000000000001,0.6779999999999999,0.0012964717202353,0.0021608030984977,0.0002587055176456,0.5621621621621622,0.0173254524283015,0.2799999999999999,-0.019636015325670275,0.017142857142857182,7
2,Company_2,Retail,Asia,2023,0.0202224318142215,0.2757142857142857,0.0029140040581557,0.7405405405405405,0.6454054054054055,0.6659999999999999,0.616,0.7000000000000001,0.0015449095972326,0.0025748704222424,0.0003083927707929,0.4608108108108108,0.0169852495788952,0.2971428571428571,0.19058785214134377,-0.021428571428571408,8
2,Company_2,Retail,Asia,2024,0.0209487510683199,0.2685714285714285,0.0067100450391259,0.5351351351351352,0.6421621621621623,0.654,0.63,0.687,0.0016175385772007,0.0026959187115323,0.0003229183815591,0.7405405405405405,0.0202224318142215,0.2757142857142857,0.03591651393714246,-0.007142857142857173,9
2,Company_2,Retail,Asia,2025,0.0239834711200971,0.2514285714285714,0.0235469880554032,0.6810810810810811,0.6486486486486487,0.658,0.628,0.703,0.0018451169245418,0.0030752189233383,0.0003684337080405,0.5351351351351352,0.0209487510683199,0.2685714285714285,0.14486400844995995,-0.017142857142857126,10
3,Company_3,Transportation,Latin America,2015,0.00123800646662,0.37,0.000159950091873,0.5527027027027027,0.2075675675675675,0.033,0.416,0.315,0.0010411804162517,0.0005654044896727,0.0003480344886187,,,,,,0
3,Company_3,Transportation,Latin America,2016,0.0011577960387112,0.4071428571428571,0.0002567984856517,0.4108108108108108,0.2227027027027027,0.07,0.402,0.335,0.000960950749114,0.000520832742003,0.0003212916546777,0.5527027027027027,0.00123800646662,0.37,-0.06478999106344752,0.03714285714285709,1
3,Company_3,Transportation,Latin America,2017,0.0013635772744496,0.3785714285714285,0.0003327285509411,0.6918918918918919,0.2335135135135135,0.088,0.426,0.3229999999999999,0.0010958022063568,0.0005957508041299,0.0003662417449739,0.4108108108108108,0.0011577960387112,0.4071428571428571,0.17773530817005145,-0.02857142857142858,2
3,Company_3,Transportation,Latin America,2018,0.0014620424893997,0.3299999999999999,0.0001142995959988,0.5716216216216217,0.2367567567567567,0.083,0.429,0.335,0.0011697545433292,0.0006368360761765,0.0003908923262453,0.6918918918918919,0.0013635772744496,0.3785714285714285,0.07221095334684646,-0.0485714285714286,3
3,Company_3,Transportation,Latin America,2019,0.0015859537711347,0.3585714285714285,0.0003338842596974,0.5878378378378378,0.2540540540540541,0.148,0.436,0.312,0.001207586815815,0.0006578525742078,0.0004035028770695,0.5716216216216217,0.0014620424893997,0.3299999999999999,0.08475217555809667,0.02857142857142858,4
3,Company_3,Transportation,Latin America,2020,0.0016705896019626,0.3242857142857143,8.63314440962294e-05,0.55,0.2648648648648649,0.177,0.42,0.326,0.001241391005544,0.0006766347410738,0.0004147708411818,0.5878378378378378,0.0015859537711347,0.3585714285714285,0.05336588768747408,-0.0342857142857142,5
3,Company_3,Transportation,Latin America,2021,0.0017286730152759,0.35,0.0001467750120511,0.5283783783783784,0.2735135135135135,0.185,0.439,0.322,0.0012739080238117,0.0006946989352002,0.000425609751915,0.55,0.0016705896019626,0.3242857142857143,0.03476821192054813,0.02571428571428569,6
3,Company_3,Transportation,Latin America,2022,0.0019565812656099,0.3871428571428571,0.0003768766254321,0.645945945945946,0.2702702702702703,0.188,0.449,0.302,0.0014230240518894,0.0007775415017776,0.0004753146381797,0.5283783783783784,0.0017286730152759,0.35,0.13184000000001483,0.037142857142857144,7
3,Company_3,Transportation,Latin America,2023,0.0020981941590213,0.4014285714285714,0.0005742716810095,0.5756756756756757,0.2810810810810811,0.2019999999999999,0.438,0.329,0.0015025035869752,0.0008216977825553,0.0005018076217594,0.645945945945946,0.0019565812656099,0.3871428571428571,0.07237772123268105,0.01428571428571429,8
3,Company_3,Transportation,Latin America,2024,0.0022243181422158,0.4328571428571428,0.0008524507786529,0.5608108108108109,0.2789189189189189,0.2339999999999999,0.415,0.315,0.001552644687848,0.0008495532102549,0.0005185212324486,0.5756756756756757,0.0020981941590213,0.4014285714285714,0.06011073029262959,0.03142857142857136,9
3,Company_3,Transportation,Latin America,2025,0.0024555454447391,0.4514285714285714,0.0011775516518025,0.6148648648648649,0.3027027027027027,0.244,0.437,0.349,0.0016898062761115,0.0009257559649371,0.0005642412639158,0.5608108108108109,0.0022243181422158,0.4328571428571428,0.10395424023874478,0.018571428571428628,10
4,Company_4,Technology,Africa,2015,0.0276631936473341,0.5885714285714285,0.026801579484043,0.5527027027027027,0.5178378378378379,0.976,0.462,0.189,0.0007357979819072,0.001475516307264,0.0001465718139211,,,,,,0
4,Company_4,Technology,Africa,2016,0.02852504086583,0.6442857142857144,0.0290498952985652,0.5283783783783784,0.5221621621621623,0.989,0.452,0.1989999999999999,0.0007458047205054,0.001495531472648,0.0001485731440339,0.5527027027027027,0.0276631936473341,0.5885714285714285,0.031155015197565916,0.05571428571428583,1
4,Company_4,Technology,Africa,2017,0.0302100130272798,0.6199999999999999,0.0384263915802456,0.5662162162162162,0.5362162162162163,1.0,0.474,0.204,0.000777621577233,0.0015591649179036,0.0001549364019609,0.5283783783783784,0.02852504086583,0.6442857142857144,0.05906992979870607,-0.024285714285714466,2
4,Company_4,Technology,Africa,2018,0.0328729992338521,0.6585714285714286,0.0367506138835986,0.6054054054054054,0.5329729729729731,0.997,0.4629999999999999,0.207,0.0008498306900265,0.0017035846558105,0.0001693781549047,0.5662162162162162,0.0302100130272798,0.6199999999999999,0.08814912473449144,0.0385714285714287,3
4,Company_4,Technology,Africa,2019,0.0359204423190217,0.6885714285714286,0.049354080154643,0.6108108108108108,0.5372972972972974,1.0,0.461,0.218,0.0009258479004497,0.0018556206485383,0.0001845814632372,0.6054054054054054,0.0328729992338521,0.6585714285714286,0.09270353044121982,0.030000000000000027,4
4,Company_4,Technology,Africa,2020,0.0336751035129401,0.7228571428571429,0.0445783448609503,0.4027027027027027,0.5632432432432433,1.0,0.509,0.244,0.0008675662011294,0.001739056338331,0.0001729252259197,0.6108108108108108,0.0359204423190217,0.6885714285714286,-0.0625086625086625,0.03428571428571425,5
4,Company_4,Technology,Africa,2021,0.031798732675239,0.7057142857142857,0.0434278367940454,0.4121621621621621,0.5805405405405406,1.0,0.551,0.248,0.0008188581626376,0.0016416398824383,0.000163183703923,0.4027027027027027,0.0336751035129401,0.7228571428571429,-0.055719823904329724,-0.017142857142857126,6
4,Company_4,Technology,Africa,2022,0.0313949146588705,0.6585714285714286,0.040839627034293,0.4689189189189189,0.585945945945946,1.0,0.589,0.225,0.0008083700988789,0.0016206635908803,0.000161086109625,0.4121621621621621,0.031798732675239,0.7057142857142857,-0.01269918586041452,-0.04714285714285715,7
4,Company_4,Technology,Africa,2023,0.0321300847188071,0.6642857142857143,0.0401953194026511,0.5175675675675676,0.6086486486486488,1.0,0.6409999999999999,0.238,0.0008274553881764,0.0016588329363074,0.0001649030764671,0.4689189189189189,0.0313949146588705,0.6585714285714286,0.023416851675654327,0.005714285714285672,8
4,Company_4,Technology,Africa,2024,0.036062608387798,0.6571428571428571,0.0525267318324606,0.6513513513513514,0.6183783783783785,1.0,0.648,0.256,0.0009295416977132,0.0018630071520825,0.0001853202161907,0.5175675675675676,0.0321300847188071,0.6642857142857143,0.12239381574643104,-0.0071428571428571175,9
4,Company_4,Technology,Africa,2025,0.0422609383513714,0.6128571428571428,0.0490004332752127,0.7175675675675677,0.6248648648648649,1.0,0.654,0.27,0.0010904421509901,0.0021848121069074,0.0002175000811789,0.6513513513513514,0.036062608387798,0.6571428571428571,0.17187691741317979,-0.04428571428571437,10
5,Company_5,Finance,Middle East,2015,0.0148527585472508,0.5157142857142857,0.0044872703881182,0.5527027027027027,0.4021621621621621,0.7190000000000001,0.191,0.394,0.0002059273307265,0.0003432139446204,5.148135105231752e-05,,,,,,0
5,Company_5,Finance,Middle East,2016,0.0144461746540579,0.5371428571428571,0.0107178118642518,0.45,0.3913513513513513,0.742,0.16,0.374,0.0001953220947331,0.0003255403276643,4.8830122815694645e-05,0.5527027027027027,0.0148527585472508,0.5157142857142857,-0.027374301675977764,0.021428571428571463,1
5,Company_5,Finance,Middle East,2017,0.0139261898110629,0.57,0.0112786773236882,0.4378378378378378,0.4108108108108108,0.747,0.187,0.396,0.0001868052815122,0.0003113436133614,4.67008808052558e-05,0.45,0.0144461746540579,0.5371428571428571,-0.03599463909630485,0.03285714285714281,2
5,Company_5,Finance,Middle East,2018,0.0150629651859084,0.6085714285714285,0.0085127195572156,0.595945945945946,0.4227027027027027,0.758,0.187,0.418,0.0002004776730627,0.0003341311108169,5.01189486221805e-05,0.4378378378378378,0.0139261898110629,0.57,0.0816285998013937,0.03857142857142859,3
5,Company_5,Finance,Middle East,2019,0.0149965841421218,0.59,0.0131331275940605,0.4810810810810811,0.4291891891891892,0.77,0.204,0.407,0.0001969119611342,0.0003281901257216,4.922764335612374e-05,0.595945945945946,0.0150629651859084,0.6085714285714285,-0.0044069041498350225,-0.018571428571428572,4
5,Company_5,Finance,Middle East,2020,0.0177408871273326,0.5614285714285714,0.0116313996361135,0.7310810810810812,0.4378378378378379,0.755,0.225,0.425,0.0002383185611539,0.0003971997508508,5.957908741879592e-05,0.4810810810810811,0.0149965841421218,0.59,0.18299520472150133,-0.02857142857142858,5
5,Company_5,Finance,Middle East,2021,0.0170610346038849,0.5614285714285714,0.0101534792785464,0.4351351351351351,0.4454054054054055,0.785,0.227,0.413,0.0002214446106008,0.0003690781945891,5.536069432946273e-05,0.7310810810810812,0.0177408871273326,0.5614285714285714,-0.038321224782512764,0.0,6
5,Company_5,Finance,Middle East,2022,0.0169177621843788,0.5728571428571428,0.0110931860683007,0.4756756756756757,0.4464864864864866,0.784,0.223,0.423,0.0002198231536462,0.0003663747879005,5.495536237543757e-05,0.4351351351351351,0.0170610346038849,0.5614285714285714,-0.008397639582389482,0.011428571428571455,7
5,Company_5,Finance,Middle East,2023,0.0179549659935444,0.5985714285714285,0.0074427643906254,0.568918918918919,0.4281081081081082,0.765,0.2,0.413,0.0002388590468055,0.0003981015246116,5.971429379824544e-05,0.4756756756756757,0.0169177621843788,0.5728571428571428,0.06130857012065771,0.02571428571428569,8
5,Company_5,Finance,Middle East,2024,0.0179571786950039,0.6071428571428571,0.0111655334364456,0.4864864864864865,0.4443243243243243,0.804,0.1989999999999999,0.418,0.000228466329081,0.0003807801929463,5.711602235085469e-05,0.568918918918919,0.0179549659935444,0.5985714285714285,0.00012323618214016285,0.008571428571428563,9
5,Company_5,Finance,Middle East,2025,0.017293368257138,0.6057142857142856,0.0077118133890939,0.4364864864864865,0.4508108108108108,0.821,0.187,0.433,0.0002154998428077,0.0003591682561897,5.387445801908223e-05,0.4864864864864865,0.0179571786950039,0.6071428571428571,-0.03696629905735627,-0.0014285714285714457,10
6,Company_6,Transportation,Oceania,2015,0.0127407350041073,0.2971428571428571,0.0002945901619829,0.5527027027027027,0.678918918918919,0.569,0.768,0.737,0.0064531344673298,0.0035720694612472,0.0021520033783573,,,,,,0
6,Company_6,Transportation,Oceania,2016,0.0140429098130543,0.2714285714285714,0.0137403369746249,0.6229729729729729,0.6713513513513515,0.561,0.7690000000000001,0.7220000000000001,0.0071504620475708,0.0039594760639309,0.0023844438219023,0.5527027027027027,0.0127407350041073,0.2971428571428571,0.10220562695379898,-0.02571428571428569,1
6,Company_6,Transportation,Oceania,2017,0.0136800267736876,0.2285714285714285,0.0044408108961146,0.4513513513513514,0.6745945945945947,0.603,0.758,0.7000000000000001,0.0067148581823777,0.0037174733004557,0.002239243830057,0.6229729729729729,0.0140429098130543,0.2714285714285714,-0.0258410147325282,-0.0428571428571429,2
6,Company_6,Transportation,Oceania,2018,0.0134781177655034,0.1685714285714285,0.0018420841866797,0.4662162162162162,0.6551351351351352,0.6,0.731,0.675,0.0066344429925349,0.0036727981647115,0.0022124390791759,0.4513513513513514,0.0136800267736876,0.2285714285714285,-0.014759401536593164,-0.06,3
6,Company_6,Transportation,Oceania,2019,0.0141773314267222,0.1642857142857142,0.0093541911026836,0.5554054054054054,0.6745945945945947,0.623,0.738,0.701,0.0068300442328862,0.0037814647747841,0.0022776388232982,0.4662162162162162,0.0134781177655034,0.1685714285714285,0.05187769341268145,-0.004285714285714309,4
6,Company_6,Transportation,Oceania,2020,0.0139809541721868,0.1228571428571428,0.0118453213269062,0.4675675675675675,0.6940540540540541,0.64,0.743,0.733,0.0066327606519681,0.0036718619282592,0.002211878323066,0.5554054054054054,0.0141773314267222,0.1642857142857142,-0.013851496351792836,-0.0414285714285714,5
6,Company_6,Transportation,Oceania,2021,0.0134460335943399,0.1642857142857142,0.0087235208343662,0.4351351351351351,0.6972972972972974,0.642,0.753,0.7290000000000001,0.0063672282649169,0.0035243443773055,0.0021233682294726,0.4675675675675675,0.0139809541721868,0.1228571428571428,-0.03826066313206655,0.0414285714285714,6
6,Company_6,Transportation,Oceania,2022,0.0149999031943111,0.1728571428571428,0.0146336998432512,0.6405405405405405,0.7156756756756757,0.684,0.77,0.721,0.0068157601333454,0.0037735287827699,0.002272877536964,0.4351351351351351,0.0134460335943399,0.1642857142857142,0.11556341794544545,0.008571428571428591,7
6,Company_6,Transportation,Oceania,2023,0.0164492226503184,0.1457142857142856,0.0056724497177123,0.6148648648648649,0.7070270270270271,0.6809999999999999,0.757,0.7120000000000001,0.0074885125604661,0.0041472843304327,0.0024971263923056,0.6405405405405405,0.0149999031943111,0.1728571428571428,0.09662192063725916,-0.02714285714285719,8
6,Company_6,Transportation,Oceania,2024,0.0169255066394873,0.1628571428571428,0.0025417502677488,0.5256756756756757,0.6832432432432434,0.622,0.757,0.7070000000000001,0.0081479228609136,0.0045136265702358,0.0027169278537785,0.6148648648648649,0.0164492226503184,0.1457142857142856,0.028954802259891776,0.01714285714285721,9
6,Company_6,Transportation,Oceania,2025,0.0180396018243723,0.1428571428571428,0.0091139192522471,0.5743243243243243,0.7221621621621622,0.682,0.774,0.736,0.0081952845674531,0.0045399388351939,0.0027327148929667,0.5256756756756757,0.0169255066394873,0.1628571428571428,0.06582344674314267,-0.020000000000000018,10
7,Company_7,Healthcare,Oceania,2015,0.0256020622377603,0.3742857142857143,0.0053116374439929,0.5527027027027027,0.5048648648648649,0.746,0.371,0.475,0.001804228983973,0.0060336935646359,0.0003602561344322,,,,,,0
7,Company_7,Healthcare,Oceania,2016,0.02790603763252,0.4142857142857142,0.0071963672837804,0.6067567567567568,0.4983783783783784,0.7270000000000001,0.383,0.461,0.0020048634610558,0.0067024803850182,0.0004003826768328,0.5527027027027027,0.0256020622377603,0.3742857142857143,0.08999178946458386,0.039999999999999925,1
7,Company_7,Healthcare,Oceania,2017,0.0285222749890056,0.3771428571428571,0.0089548937273791,0.5162162162162163,0.5145945945945947,0.778,0.381,0.457,0.0019424181267854,0.0064943276429692,0.0003878936624143,0.6067567567567568,0.02790603763252,0.4142857142857142,0.022082581719429673,-0.03714285714285709,2
7,Company_7,Healthcare,Oceania,2018,0.0292331053328871,0.3471428571428571,0.0030120081606906,0.5202702702702703,0.5091891891891892,0.777,0.384,0.442,0.0019932881078834,0.0066638955726992,0.000398067684002,0.5162162162162163,0.0285222749890056,0.3771428571428571,0.024921937123020488,-0.030000000000000027,3
7,Company_7,Healthcare,Oceania,2019,0.0297923656267891,0.3042857142857142,0.0014622027184812,0.5121621621621621,0.52,0.785,0.39,0.457,0.0020140505683843,0.0067331043156014,0.0004022200821338,0.5202702702702703,0.0292331053328871,0.3471428571428571,0.019131060061307936,-0.04285714285714287,4
7,Company_7,Healthcare,Oceania,2020,0.0342371296836666,0.3357142857142857,0.0052810111619507,0.6864864864864866,0.5145945945945947,0.783,0.385,0.45,0.0023202991582682,0.0077539409317853,0.0004634693187037,0.5121621621621621,0.0297923656267891,0.3042857142857142,0.14919137716545738,0.03142857142857147,5
7,Company_7,Healthcare,Oceania,2021,0.0355968347305621,0.2528571428571428,0.0245433245742166,0.5391891891891892,0.5081081081081081,0.78,0.346,0.472,0.0024189524362012,0.0080827877632394,0.0004831997432732,0.6864864864864866,0.0342371296836666,0.3357142857142857,0.039714341110322904,-0.08285714285714291,6
7,Company_7,Healthcare,Oceania,2022,0.0351349333008803,0.2542857142857143,0.0213652410652444,0.4689189189189189,0.5145945945945947,0.809,0.348,0.4579999999999999,0.0023121654523051,0.0077268283665469,0.0004618425918223,0.5391891891891892,0.0355968347305621,0.2528571428571428,-0.012975912975914827,0.0014285714285715012,7
7,Company_7,Healthcare,Oceania,2023,0.0330738018913065,0.2614285714285714,0.0118957102286812,0.4081081081081081,0.5124324324324325,0.816,0.352,0.442,0.0021614354341308,0.0072243910434275,0.0004316967959597,0.4689189189189189,0.0351349333008803,0.2542857142857143,-0.05866330788002827,0.0071428571428571175,8
7,Company_7,Healthcare,Oceania,2024,0.0334599182959986,0.2342857142857142,0.0316938102203717,0.5027027027027027,0.5351351351351352,0.8190000000000001,0.391,0.465,0.0021793639347969,0.0072841531796716,0.0004352825219846,0.4081081081081081,0.0330738018913065,0.2614285714285714,0.011674388265402014,-0.02714285714285719,9
7,Company_7,Healthcare,Oceania,2025,0.0354491369081369,0.2871428571428571,4.183665697836016e-05,0.5662162162162162,0.5632432432432433,0.876,0.416,0.461,0.0021599208106844,0.0072193422591232,0.0004313939313723,0.5027027027027027,0.0334599182959986,0.2342857142857142,0.05945079107907403,0.05285714285714288,10
8,Company_8,Healthcare,Europe,2015,0.0390254156421397,0.4371428571428571,0.017135693729783,0.5527027027027027,0.7362162162162164,0.6940000000000001,0.878,0.6609999999999999,0.0028968468625381,0.0096757816420355,0.0005787777876863,,,,,,0
8,Company_8,Healthcare,Europe,2016,0.0407098346282246,0.4342857142857143,0.0204451813243474,0.5445945945945946,0.7481081081081082,0.693,0.898,0.6759999999999999,0.0030263537725041,0.0101074747178871,0.0006046788843755,0.5527027027027027,0.0390254156421397,0.4371428571428571,0.04316210239836771,-0.002857142857142836,1
8,Company_8,Healthcare,Europe,2017,0.0389540560200692,0.4385714285714285,0.0161910173923766,0.4283783783783784,0.7621621621621623,0.718,0.922,0.6659999999999999,0.0028247147158204,0.0094353392726476,0.000564351542696,0.5445945945945946,0.0407098346282246,0.4342857142857143,-0.04312910195262987,0.004285714285714226,2
8,Company_8,Healthcare,Europe,2018,0.0382885860561085,0.4028571428571428,0.0107369966296065,0.4635135135135135,0.76,0.6950000000000001,0.928,0.6759999999999999,0.0028395904202719,0.0094849253419301,0.0005673265999756,0.4283783783783784,0.0389540560200692,0.4385714285714285,-0.01708345758957286,-0.0357142857142857,3
8,Company_8,Healthcare,Europe,2019,0.0368132673579514,0.4242857142857142,0.0092823060180413,0.4351351351351351,0.7643243243243244,0.672,0.988,0.649,0.0027927950462005,0.009328939541838,0.0005579676649346,0.4635135135135135,0.0382885860561085,0.4028571428571428,-0.03853155339805836,0.021428571428571408,4
8,Company_8,Healthcare,Europe,2020,0.0371512575058982,0.41,0.0081842671286728,0.4986486486486486,0.7805405405405406,0.7020000000000001,0.982,0.67,0.0027366052158949,0.0091416386427387,0.0005467296828656,0.4351351351351351,0.0368132673579514,0.4242857142857142,0.009181204826520073,-0.014285714285714235,5
8,Company_8,Healthcare,Europe,2021,0.0351908040127341,0.4299999999999999,0.0126913001365238,0.4162162162162162,0.7772972972972974,0.741,0.951,0.655,0.0024924877778675,0.0083279074857011,0.0004979066822211,0.4986486486486486,0.0371512575058982,0.41,-0.05276950565812899,0.019999999999999907,6
8,Company_8,Healthcare,Europe,2022,0.036221369717521,0.4328571428571428,0.0099449894189084,0.5256756756756757,0.7924324324324324,0.752,0.953,0.6829999999999999,0.0025343297531517,0.0084673818273782,0.0005062750036571,0.4162162162162162,0.0351908040127341,0.4299999999999999,0.0292850855130784,0.0028571428571428914,7
8,Company_8,Healthcare,Europe,2023,0.0374748650943578,0.4442857142857143,0.0114001423139762,0.5324324324324324,0.7924324324324324,0.7540000000000001,0.952,0.682,0.0026171578869074,0.0087434777657139,0.0005228404846723,0.5256756756756757,0.036221369717521,0.4328571428571428,0.03460651506589674,0.01142857142857151,8
8,Company_8,Healthcare,Europe,2024,0.0394557860760228,0.4814285714285714,0.0202678956011297,0.5581081081081082,0.811891891891892,0.782,0.95,0.711,0.0026763413529365,0.0089407575285956,0.0005346770737449,0.5324324324324324,0.0374748650943578,0.4442857142857143,0.05285998966713401,0.03714285714285709,9
8,Company_8,Healthcare,Europe,2025,0.0391714539384703,0.4085714285714285,0.0120014575798834,0.477027027027027,0.8140540540540541,0.7709999999999999,0.976,0.6990000000000001,0.0026861453376186,0.0089734377331048,0.0005366378534313,0.5581081081081082,0.0394557860760228,0.4814285714285714,-0.007206348316179723,-0.0728571428571429,10
9,Company_9,Technology,North America,2015,0.0080448293315705,0.4557142857142857,0.0052667959442481,0.5527027027027027,0.5783783783783785,0.378,0.777,0.637,0.0003885012011923,0.0007809188455443,7.711312628304882e-05,,,,,,0
9,Company_9,Technology,North America,2016,0.0095472536226071,0.4242857142857142,0.0048915373110748,0.7324324324324325,0.5675675675675677,0.38,0.787,0.5970000000000001,0.0004607717719716,0.0009254611174654,9.156699840527142e-05,0.5527027027027027,0.0080448293315705,0.4557142857142857,0.1867565151619317,-0.03142857142857147,1
9,Company_9,Technology,North America,2017,0.0113351164019261,0.5042857142857142,0.0092334195376494,0.7337837837837838,0.5827027027027027,0.372,0.772,0.662,0.0005510771025515,0.0011060724252263,0.000109627963066,0.7324324324324325,0.0095472536226071,0.4242857142857142,0.18726461556289764,0.08000000000000002,2
9,Company_9,Technology,North America,2018,0.0140478883913383,0.4871428571428571,0.0064040133604555,0.8040540540540542,0.6183783783783785,0.408,0.8170000000000001,0.6809999999999999,0.0006645021232964,0.0013329250066005,0.0001323127676439,0.7337837837837838,0.0113351164019261,0.5042857142857142,0.23932458152359493,-0.017142857142857126,3
